t [s],a(t) [m/s^2]
4.68487395,-0.005146376
4.68907563,0.004316026
4.693277311,-0.000163436
4.697478992,0.007158503
4.701680672,-0.01441168
4.705882353,-0.00082102
4.710084034,-0.008319753
4.714285714,-0.02252465
4.718487395,0.02482375
4.722689076,-0.001510484
4.726890756,0.008647603
4.731092437,0.024225794
4.735294118,-0.004995001
4.739495798,-0.015507447
4.743697479,-0.012038741
4.74789916,-0.013086923
4.75210084,0.005334945
4.756302521,0.008540931
4.760504202,0.013299396
4.764705882,0.014809335
4.768907563,0.001662515
4.773109244,-0.014229043
4.777310924,-0.012593734
4.781512605,0.008271314
4.785714286,-0.022362688
4.789915966,-0.002845978
4.794117647,-0.001505705
4.798319328,0.011506564
4.802521008,0.02057226
4.806722689,0.008903166
4.81092437,0.000441511
4.81512605,-0.012562271
4.819327731,-0.004909627
4.823529412,-0.011832023
4.827731092,0.009864601
4.831932773,-0.00196202
4.836134454,-0.002915238
4.840336134,0.008893678
4.844537815,0.001816004
4.848739496,-0.008538715
4.852941176,0.005977962
4.857142857,-0.012108315
4.861344538,0.003595867
4.865546218,0.006932597
4.869747899,-0.00398321
4.87394958,0.010252389
4.878151261,0.002254131
4.882352941,-0.007119968
4.886554622,-0.018541322
4.890756303,0.004452794
4.894957983,0.000792564
4.899159664,0.018972364
4.903361345,0.015340994
4.907563025,-0.00345091
4.911764706,-0.016967192
4.915966387,-0.004762169
4.920168067,-0.01342705
4.924369748,-0.008759482
4.928571429,0.015293045
4.932773109,0.013883212
4.93697479,-0.009981831
4.941176471,0.008924324
4.945378151,0.002325787
4.949579832,-0.004703205
4.953781513,0.009304952
4.957983193,-0.004218359
4.962184874,-0.007050459
4.966386555,-0.005250148
4.970588235,-0.016230171
4.974789916,0.010255614
4.978991597,0.013150302
4.983193277,0.010430576
4.987394958,0.003336234
4.991596639,-0.002686176
4.995798319,-0.014749578
5,-0.008841034
5.004201681,0.012112305
5.008403361,0.002673845
5.012605042,-0.011385009
5.016806723,-0.01269347
5.021008403,-0.001858775
5.025210084,0.01091618
5.029411765,0.010026455
5.033613445,0.01158138
5.037815126,0.0161258
5.042016807,0.001464121
5.046218487,-0.009098509
5.050420168,-0.01019778
5.054621849,-0.018598158
5.058823529,-0.011542574
5.06302521,0.006209107
5.067226891,-0.007799207
5.071428571,0.008128633
5.075630252,0.003761303
5.079831933,0.011459708
5.084033613,0.012099216
5.088235294,0.012277356
5.092436975,-0.014345454
5.096638655,-0.006139928
5.100840336,-0.008030866
5.105042017,-0.002705445
5.109243697,-0.001585675
5.113445378,0.005454967
5.117647059,0.004009547
5.121848739,0.003623534
5.12605042,0.002484816
5.130252101,0.01016958
5.134453782,-0.022387912
5.138655462,-0.007772362
5.142857143,-0.005800377
5.147058824,0.005117522
5.151260504,-0.001312737
5.155462185,-0.004704132
5.159663866,0.014124357
5.163865546,0.021671179
5.168067227,0.014948205
5.172268908,-0.001861161
5.176470588,-0.018597387
5.180672269,-0.003559067
5.18487395,-0.00165909
5.18907563,-0.023691936
5.193277311,-0.006227169
5.197478992,-0.000746322
5.201680672,0.010708422
5.205882353,0.003606565
5.210084034,0.007292429
5.214285714,0.008017673
5.218487395,0.005799401
5.222689076,0.000650249
5.226890756,0.006340439
5.231092437,-0.004071094
5.235294118,-0.00845685
5.239495798,-0.011036024
5.243697479,-0.008255899
5.24789916,0.002833004
5.25210084,0.00961798
5.256302521,0.000688071
5.260504202,0.002350441
5.264705882,-0.004562107
5.268907563,0.00210027
5.273109244,0.003804671
5.277310924,-0.001204985
5.281512605,-0.00509325
5.285714286,0.00178203
5.289915966,-0.006844717
5.294117647,0.00620556
5.298319328,0.004483937
5.302521008,0.008389648
5.306722689,-0.007783062
5.31092437,0.002063788
5.31512605,-0.002781833
5.319327731,-0.010381676
5.323529412,0.005548842
5.327731092,0.009031599
5.331932773,0.0023853
5.336134454,-0.012075379
5.340336134,-0.006895469
5.344537815,-0.005488712
5.348739496,0.004056979
5.352941176,0.010325442
5.357142857,0.009100878
5.361344538,0.00576276
5.365546218,-0.005662779
5.369747899,-0.004795327
5.37394958,0.000630029
5.378151261,-0.001298298
5.382352941,-0.009314014
5.386554622,-0.00658197
5.390756303,0.003385666
5.394957983,0.011089429
5.399159664,0.007622859
5.403361345,0.000229681
5.407563025,-0.004458505
5.411764706,-0.007608155
5.415966387,0.001565942
5.420168067,-0.005077811
5.424369748,0.002355904
5.428571429,0.004062514
5.432773109,-0.009006499
5.43697479,0.010349197
5.441176471,0.003978303
5.445378151,-0.003673698
5.449579832,0.013040912
5.453781513,-0.006406991
5.457983193,-0.013593623
5.462184874,0.001023675
5.466386555,-0.003261951
5.470588235,-0.005480401
5.474789916,0.007584084
5.478991597,0.013855753
5.483193277,-0.000345606
5.487394958,-0.000210598
5.491596639,-0.003004225
5.495798319,-0.000862033
5.5,-0.006887679
5.504201681,-0.007871863
5.508403361,0.000986844
5.512605042,0.006505233
5.516806723,0.003854235
5.521008403,0.004343786
5.525210084,-0.002277007
5.529411765,-0.004715305
5.533613445,-0.003046897
5.537815126,0.010447302
5.542016807,0.005799027
5.546218487,0.002743658
5.550420168,-0.00948182
5.554621849,-0.009893605
5.558823529,-0.006816316
5.56302521,0.003409195
5.567226891,-0.001291165
5.571428571,0.003091215
5.575630252,0.016010698
5.579831933,-0.007988981
5.584033613,0.005916135
5.588235294,0.000844536
5.592436975,-0.00589093
5.596638655,0.003600886
5.600840336,-0.010260615
5.605042017,-0.004460455
5.609243697,0.002373511
5.613445378,0.011382273
5.617647059,-0.002604592
5.621848739,-0.002480039
5.62605042,0.009988503
5.630252101,-0.004645661
5.634453782,0.006369663
5.638655462,-0.008344176
5.642857143,-0.008584093
5.647058824,-0.015204316
5.651260504,0.000604195
5.655462185,0.01076306
5.659663866,0.02068143
5.663865546,0.002215812
5.668067227,-0.005176277
5.672268908,0.000225584
5.676470588,-0.003822151
5.680672269,-0.005458381
5.68487395,-0.001203442
5.68907563,0.000461808
5.693277311,0.006636991
5.697478992,-0.004280542
5.701680672,-0.013759894
5.705882353,0.007536605
5.710084034,0.018350403
5.714285714,-0.002797891
5.718487395,-0.017514916
5.722689076,-0.005951394
5.726890756,-0.000329969
5.731092437,0.012008282
5.735294118,0.003004848
5.739495798,0.005630443
5.743697479,0.001354707
5.74789916,0.00214551
5.75210084,-0.003397188
5.756302521,-0.000958359
5.760504202,-0.003172902
5.764705882,-0.002334278
5.768907563,-0.001512223
5.773109244,-0.007361803
5.777310924,-0.003185285
5.781512605,0.009175879
5.785714286,-0.002028244
5.789915966,0.005092693
5.794117647,-0.007157404
5.798319328,0.001353667
5.802521008,0.00014578
5.806722689,0.018004236
5.81092437,-0.00486347
5.81512605,-0.001358264
5.819327731,-0.010326116
5.823529412,0.006590129
5.827731092,0.013515923
5.831932773,-0.009876658
5.836134454,-0.002531652
5.840336134,-0.004565335
5.844537815,-0.007629973
5.848739496,-0.005189842
5.852941176,-0.006284723
5.857142857,0.005774192
5.861344538,0.004577026
5.865546218,0.008008148
5.869747899,0.002239785
5.87394958,0.013561049
5.878151261,0.004837683
5.882352941,-0.000586639
5.886554622,-0.0134574
5.890756303,-0.003193615
5.894957983,0.002752193
5.899159664,-0.005695049
5.903361345,-0.009868912
5.907563025,0.005307642
5.911764706,-0.005548139
5.915966387,-0.005838507
5.920168067,0.011079805
5.924369748,0.002134998
5.928571429,-0.00216336
5.932773109,0.011295234
5.93697479,0.007102519
5.941176471,0.001892436
5.945378151,-0.003283134
5.949579832,-0.004387986
5.953781513,-0.011744772
5.957983193,-0.008721016
5.962184874,0.006982827
5.966386555,0.008379073
5.970588235,0.003243474
5.974789916,0.001195361
5.978991597,-0.008450207
5.983193277,-0.00342188
5.987394958,0.006853006
5.991596639,-0.003202691
5.995798319,0.001879046
6,8.65827E-05
6.004201681,-0.006086026
6.008403361,-0.006406108
6.012605042,0.007515015
6.016806723,0.00391584
6.021008403,0.00366349
6.025210084,5.90484E-05
6.029411765,0.013916146
6.033613445,0.007984268
6.037815126,-0.012481281
6.042016807,-0.00389468
6.046218487,-0.002241755
6.050420168,-0.018328508
6.054621849,-0.021018827
6.058823529,0.001711438
6.06302521,0.009248562
6.067226891,0.020856857
6.071428571,0.010920224
6.075630252,0.010680122
6.079831933,0.002878949
6.084033613,-0.007024078
6.088235294,-0.011211109
6.092436975,-0.01028227
6.096638655,0.008890815
6.100840336,-0.004040864
6.105042017,0.001704794
6.109243697,-0.005101643
6.113445378,-0.004811962
6.117647059,0.003082317
6.121848739,-0.001834969
6.12605042,0.001949109
6.130252101,0.003062184
6.134453782,-0.008637577
6.138655462,0.014197257
6.142857143,0.007007272
6.147058824,0.003404303
6.151260504,0.003479661
6.155462185,-0.016031624
6.159663866,0.001189026
6.163865546,-0.003489694
6.168067227,-0.003738903
6.172268908,0.001001006
6.176470588,-0.007291851
6.180672269,-0.001170163
6.18487395,0.013285563
6.18907563,0.011441918
6.193277311,0.000401534
6.197478992,-0.00612693
6.201680672,-0.010566502
6.205882353,-0.002139083
6.210084034,-0.002954107
6.214285714,0.006207442
6.218487395,-0.000903769
6.222689076,0.001548079
6.226890756,0.004684722
6.231092437,0.010390569
6.235294118,0.003772488
6.239495798,-0.01332999
6.243697479,-0.004392987
6.24789916,-0.004748164
6.25210084,-0.003069483
6.256302521,0.010749878
6.260504202,0.000716484
6.264705882,0.000263735
6.268907563,-0.012833106
6.273109244,0.00565569
6.277310924,0.002419466
6.281512605,-0.003402411
6.285714286,0.00735623
6.289915966,-0.001777696
6.294117647,0.003369817
6.298319328,0.003114835
6.302521008,0.010695082
6.306722689,-0.006746141
6.31092437,-0.000680441
6.31512605,-0.013581013
6.319327731,-0.007144002
6.323529412,-0.003546213
6.327731092,0.000748048
6.331932773,0.002073544
6.336134454,0.001543362
6.340336134,0.015233164
6.344537815,0.01134493
6.348739496,0.00179264
6.352941176,-0.007467779
6.357142857,-0.011047853
6.361344538,6.54988E-05
6.365546218,-0.007580247
6.369747899,-0.002171005
6.37394958,0.007423116
6.378151261,-0.000829603
6.382352941,0.009093468
6.386554622,-0.004013585
6.390756303,1.92452E-05
6.394957983,0.006263221
6.399159664,-0.006832267
6.403361345,-0.004593
6.407563025,-0.003255713
6.411764706,0.012038784
6.415966387,-0.009709427
6.420168067,-0.006982386
6.424369748,0.006325533
6.428571429,0.001968936
6.432773109,0.01098338
6.43697479,-0.000805279
6.441176471,0.004290108
6.445378151,-0.003043532
6.449579832,-0.007193911
6.453781513,-0.000899741
6.457983193,0.002172882
6.462184874,-0.003251464
6.466386555,-0.005686442
6.470588235,-0.002630428
6.474789916,-0.001173181
6.478991597,0.004743466
6.483193277,-0.00039315
6.487394958,0.000798884
6.491596639,0.007123244
6.495798319,0.00359642
6.5,0.002153056
6.504201681,0.008133672
6.508403361,-0.000659623
6.512605042,-0.00273281
6.516806723,-0.007713204
6.521008403,-0.013850736
6.525210084,-0.003826912
6.529411765,0.001375333
6.533613445,0.005318219
6.537815126,0.002589121
6.542016807,-0.000251838
6.546218487,-0.005023389
6.550420168,0.000821334
6.554621849,0.004691703
6.558823529,-0.000612952
6.56302521,0.016018209
6.567226891,0.010885523
6.571428571,-0.002838482
6.575630252,0.001797306
6.579831933,-0.006301196
6.584033613,-0.015120955
6.588235294,-0.01922071
6.592436975,-0.006567854
6.596638655,-0.004629215
6.600840336,0.007607655
6.605042017,0.008652713
6.609243697,0.019498486
6.613445378,0.011441853
6.617647059,0.010226921
6.621848739,-0.003313579
6.62605042,-0.008863027
6.630252101,-0.022633627
6.634453782,-0.008776127
6.638655462,-0.00087837
6.642857143,0.006377725
6.647058824,0.024901928
6.651260504,0.002573563
6.655462185,-0.012753641
6.659663866,-0.001935199
6.663865546,-0.008652448
6.668067227,-0.006538558
6.672268908,0.002658282
6.676470588,0.004031966
6.680672269,0.005425333
6.68487395,0.000312897
6.68907563,0.003110542
6.693277311,0.006672705
6.697478992,-0.012324547
6.701680672,0.008965833
6.705882353,-0.00249585
6.710084034,0.012511123
6.714285714,-0.00411863
6.718487395,-0.007549281
6.722689076,-0.006217668
6.726890756,-0.004368011
6.731092437,-0.006835203
6.735294118,0.000709961
6.739495798,-0.001507135
6.743697479,0.000869927
6.74789916,0.00904296
6.75210084,0.018239796
6.756302521,-0.004434098
6.760504202,0.00449754
6.764705882,-0.010595178
6.768907563,-0.004188966
6.773109244,0.005793078
6.777310924,0.00561503
6.781512605,-0.000506162
6.785714286,-0.016735751
6.789915966,-0.002351359
6.794117647,-0.005216431
6.798319328,0.005212657
6.802521008,0.007405002
6.806722689,0.003169825
6.81092437,-0.000898323
6.81512605,-0.009582502
6.819327731,0.002852759
6.823529412,0.007067949
6.827731092,0.001845583
6.831932773,0.012891951
6.836134454,0.009040876
6.840336134,-0.018136879
6.844537815,-0.010038995
6.848739496,-0.00083903
6.852941176,-0.007349995
6.857142857,-0.001485463
6.861344538,0.004152213
6.865546218,0.011342456
6.869747899,0.001532056
6.87394958,-0.007301335
6.878151261,-0.000753365
6.882352941,0.006267201
6.886554622,0.004249389
6.890756303,-0.009729397
6.894957983,0.008093229
6.899159664,0.000317019
6.903361345,-0.004282194
6.907563025,0.004497256
6.911764706,-0.002667832
6.915966387,-0.005443245
6.920168067,0.001521065
6.924369748,-0.004571762
6.928571429,0.001354197
6.932773109,-0.005905606
6.93697479,0.009500187
6.941176471,0.003229226
6.945378151,-0.001408321
6.949579832,0.006349278
6.953781513,0.00676037
6.957983193,-0.006127774
6.962184874,-0.021490716
6.966386555,-0.004550298
6.970588235,0.014235482
6.974789916,0.010390905
6.978991597,-0.00705268
6.983193277,0.003838172
6.987394958,0.006564065
6.991596639,-0.00427715
6.995798319,-0.002390653
7,-0.004599721
7.004201681,-0.000810806
7.008403361,-0.006676942
7.012605042,-0.003135759
7.016806723,0.016914098
7.021008403,-0.001655259
7.025210084,-0.010397506
7.029411765,0.002056686
7.033613445,0.005810969
7.037815126,0.0039225
7.042016807,0.005461953
7.046218487,-0.005617439
7.050420168,0.00372861
7.054621849,-0.005281064
7.058823529,-0.01218473
7.06302521,-0.000135181
7.067226891,-0.000799223
7.071428571,0.018161731
7.075630252,-0.00312948
7.079831933,-0.002487837
7.084033613,0.003828923
7.088235294,-0.005251776
7.092436975,-0.01729953
7.096638655,-0.000134023
7.100840336,0.01199627
7.105042017,-0.000171611
7.109243697,0.017751734
7.113445378,0.014850235
7.117647059,-0.009473282
7.121848739,-0.01986259
7.12605042,-0.009655822
7.130252101,-0.000294887
7.134453782,0.007146342
7.138655462,-0.002764267
7.142857143,0.005410504
7.147058824,5.49404E-05
7.151260504,-0.003786296
7.155462185,-7.82972E-05
7.159663866,0.017778885
7.163865546,-0.005298811
7.168067227,-0.003518953
7.172268908,-0.000893456
7.176470588,-0.007682566
7.180672269,-0.003625397
7.18487395,0.002213627
7.18907563,0.010957369
7.193277311,0.006388691
7.197478992,-0.003148466
7.201680672,-0.009287507
7.205882353,0.000548239
7.210084034,-0.002346871
7.214285714,0.001813566
7.218487395,-0.000696672
7.222689076,-0.003853325
7.226890756,-0.004630873
7.231092437,0.007169591
7.235294118,0.003428163
7.239495798,0.002700835
7.243697479,-0.003998699
7.24789916,0.008454528
7.25210084,0.006527336
7.256302521,0.00457282
7.260504202,-0.005793768
7.264705882,-0.016188985
7.268907563,-0.023605692
7.273109244,0.003103438
7.277310924,0.012493889
7.281512605,0.013576042
7.285714286,0.013562456
7.289915966,0.001702137
7.294117647,-0.007030767
7.298319328,-0.007253572
7.302521008,-0.007366043
7.306722689,-0.000820021
7.31092437,-0.00801433
7.31512605,0.010498522
7.319327731,-0.001602963
7.323529412,-0.001276788
7.327731092,0.003653488
7.331932773,0.008971827
7.336134454,0.006890838
7.340336134,-0.001975932
7.344537815,-0.008016814
7.348739496,0.00139019
7.352941176,0.002965542
7.357142857,-0.016390467
7.361344538,-0.007531943
7.365546218,0.00565518
7.369747899,0.007648834
7.37394958,-0.004523815
7.378151261,-0.000937125
7.382352941,-0.000167645
7.386554622,0.012110748
7.390756303,-0.003655806
7.394957983,0.00814107
7.399159664,0.010936953
7.403361345,-0.00309442
7.407563025,-0.004655238
7.411764706,-0.007525642
7.415966387,-0.005116377
7.420168067,-0.00219329
7.424369748,-0.001712961
7.428571429,-0.0072225
7.432773109,-0.008500041
7.43697479,-0.005504578
7.441176471,0.00777938
7.445378151,0.006826531
7.449579832,0.019764427
7.453781513,0.02023537
7.457983193,-0.001972385
7.462184874,-0.005607635
7.466386555,-0.005686579
7.470588235,-0.001662077
7.474789916,-0.018116695
7.478991597,-0.008393445
7.483193277,-0.001832129
7.487394958,0.002772152
